Time	Volt	Leap_angle
11.9	63	6.036080601
12	63	6.260058476
12.1	64	6.803944838
12.2	66	10.17697298
12.3	73	14.87087546
12.4	108	29.35873604
12.5	150	35.43928626
12.6	154	40.39607257
12.7	155	44.49760687
12.8	154	48.75137703
12.9	155	51.85284719
13	153	53.90471492
13.1	152	55.01222179
13.2	153	55.75085869
13.3	153	56.15222664
13.4	151	56.21530603
13.5	151	56.11008887
13.6	147	55.94701741
13.7	146	55.54876266
13.8	139	53.17383549
13.9	88	40.96452065
14	67	13.32167355
14.1	62	7.85342976
14.2	59	5.770679011
14.3	60	5.062989093
14.4	60	5.103920893
14.5	60	5.610665967
14.6	61	5.858927202
14.7	61	6.158006075
14.8	61	6.564859439
14.9	61	7.004207064
15	62	8.919912315
15.1	76	19.58777321
15.2	126	30.72002333
15.3	161	35.68840332
15.4	163	38.91673303
15.5	162	42.2977299
15.6	163	44.96629927
15.7	164	47.4117198
15.8	164	49.54301224
15.9	164	51.84349275
16	163	53.44521626
16.1	163	55.29697396
16.2	164	57.1237387
16.3	164	58.3720838
16.4	163	60.02506905
16.5	162	61.42848122
16.6	151	62.65067613
16.7	87	56.91157923
16.8	65	47.24585485
16.9	63	35.34557322
17	62	25.82033488
17.1	63	20.47607212
17.2	63	17.0746492
17.3	63	15.18716701
17.4	63	14.15474002
17.5	62	13.87136962
17.6	63	13.40232855
17.7	64	13.10033422
17.8	68	16.23141212
17.9	107	24.44737154
18	149	29.67512507
18.1	152	35.14172845
18.2	151	40.15787062
18.3	151	45.84009856
18.4	151	50.50693803
18.5	151	53.41586329
18.6	151	55.01396835
18.7	152	56.38289889
18.8	150	57.48817376
18.9	149	58.64920448
19	149	59.25527523
19.1	148	59.82286131
19.2	147	60.1235964
19.3	147	60.32008286
19.4	146	60.52711343
19.5	146	60.65705348
19.6	145	60.78830317
19.7	145	60.92238605
19.8	143	61.11143263
19.9	145	61.44648608
20	83	54.70277501
20.1	60	19.03634854
20.2	56	11.98470756
20.3	56	8.366447462
20.4	57	6.88783296
20.5	56	6.157655866
20.6	55	5.773802958
20.7	55	5.826621028
20.8	57	5.985628832
20.9	56	6.253352578
21	58	7.178404734
21.1	65	9.523055276
21.2	78	16.6092
21.3	126	42.17204379
21.4	168	49.34798726
21.5	166	53.87619421
21.6	164	57.29983178
21.7	163	59.52798938
21.8	163	61.12030581
21.9	162	61.87010865
22	162	62.36851967
22.1	161	62.43500324
22.2	160	62.38939683
22.3	161	62.2938531
22.4	161	62.02440255
22.5	160	61.7334185
22.6	160	61.25036409
22.7	159	60.68588586
22.8	158	60.13729165
22.9	155	59.39719003
23	153	58.80124579
23.1	151	58.21824194
23.2	149	57.70239499
23.3	147	57.10599548
23.4	120	48.01384332
23.5	64	23.28125151
23.6	58	14.90287144
23.7	56	9.569449601
23.8	56	6.761032222
23.9	56	5.32877252
24	56	4.955905605
24.1	56	5.026521075
24.2	56	5.27611209
24.3	55	5.915131052
24.4	55	6.43154121
24.5	55	6.806020001
24.6	55	7.253796071
24.7	55	7.777484544
24.8	55	8.092598157
24.9	55	8.125717871
25	55	8.152252278
25.1	55	8.254855675
25.2	55	8.359520715
25.3	55	8.300896586
25.4	55	8.096381764
25.5	55	7.798830336
25.6	55	7.440809447
25.7	55	6.949890209
25.8	55	6.303193666
25.9	54	5.725567443
26	53	5.282681541
26.1	53	5.137286497
26.2	54	4.905524124
26.3	53	4.764893315
26.4	53	4.673321419
26.5	53	4.605683348
26.6	54	4.599171609
26.7	54	4.604194545
26.8	54	4.712350408
26.9	58	6.621579599
27	70	27.23722522
27.1	129	35.3915162
27.2	163	42.29130003
27.3	169	48.16245714
27.4	170	52.13051197
27.5	171	55.59349106
27.6	171	57.87191592
27.7	170	59.17714707
27.8	170	59.687029
27.9	170	59.95441946
28	171	59.79503809
28.1	170	59.36614946
28.2	169	58.99042171
28.3	168	58.5543335
28.4	155	58.14890247
28.5	150	57.59131097
28.6	125	49.55325369
28.7	68	30.61891983
28.8	59	15.11849791
28.9	57	7.888219096
29	55	4.526968911
29.1	54	3.54784446
29.2	53	3.447759806
29.3	53	3.491829308
29.4	52	3.479134127
29.5	52	3.395171783
29.6	53	3.486891539
29.7	53	3.619743235
29.8	53	3.713674744
29.9	53	3.713674744
30	52	3.713674744
