Time	Volt	Leap_angle
9.6	83	19.8575161598
9.7	83	19.7222424745
9.8	84	19.6057448084
9.9	96	19.4754303671
10.0	122	19.4457752165
10.1	157	20.8735838256
10.2	169	24.1677569844
10.3	170	28.706688705
10.4	170	31.0001455583
10.5	171	32.0138150282
10.6	171	32.4468786591
10.7	170	32.5456488381
10.8	171	32.3150693114
10.9	171	31.9782242303
11.0	162	31.6418877113
11.1	144	31.3452123071
11.2	111	28.8267028006
11.3	87	24.6770405531
11.4	82	22.0252188631
11.5	81	21.0931968948
11.6	149	19.3862415033
11.7	76	17.3120217008
11.8	75	15.5223256631
11.9	75	14.2837482216
12.0	73	13.1541212504
12.1	73	12.2586781339
12.2	72	11.7449908171
12.3	70	11.6211523183
12.4	101	11.6408527086
12.5	100	13.0244960626
12.6	110	14.9099740232
12.7	131	15.393219199
12.8	146	16.782101762
12.9	158	19.6382774174
13.0	168	22.7098014828
13.1	174	26.274032022
13.2	174	29.6194172054
13.3	175	31.5430281821
13.4	175	32.4465349313
13.5	174	32.7427848654
13.6	175	32.7855506604
13.7	174	32.5646247249
13.8	174	32.1616904818
13.9	171	31.6669480473
14.0	156	31.0721662081
14.1	121	30.1404058447
14.2	94	24.8193446645
14.3	82	21.1323059789
14.4	75	18.9826989198
14.5	73	16.3977713883
14.6	74	15.0698562952
14.7	73	14.3074122666
14.8	73	13.7895529687
14.9	72	13.7519785653
15.0	72	13.772033627
15.1	72	13.9259502087
15.2	72	14.2130531664
15.3	75	14.4842662604
15.4	86	15.9118591331
15.5	103	17.6762325229
15.6	128	19.6715598143
15.7	151	21.8214466954
15.8	165	25.0851612596
15.9	168	29.2020106729
16.0	169	31.7431391809
16.1	169	32.6527874773
16.2	170	32.4462866814
16.3	170	31.8083416694
16.4	171	30.913365837
16.5	168	30.0115700983
16.6	168	29.1501707922
16.7	167	28.3142145833
16.8	151	27.7740680466
16.9	124	27.2338075074
17.0	102	23.5327544866
17.1	91	17.6045592452
17.2	82	16.1714492381
17.3	75	21.3372454936
17.4	73	22.1836508652
17.5	71	21.5206628203
17.6	70	21.0479716887
17.7	71	20.0916619478
17.8	70	19.3584847198
17.9	70	18.8236926122
18.0	69	18.3848665273
18.1	70	18.1458455043
18.2	76	18.0259595293
18.3	82	18.1555585202
18.4	99	19.4063968018
18.5	125	20.2823552923
18.6	134	22.7628272986
18.7	149	26.6506126703
18.8	162	29.2146286791
18.9	170	32.7171280838
19.0	174	35.8946739254
19.1	173	38.0248860798
19.2	173	39.3089568841
19.3	173	39.8671259531
19.4	174	40.2861764166
19.5	173	40.6326863593
19.6	167	40.9488229177
19.7	160	41.1095673321
19.8	138	41.0092161823
19.9	359	38.5669897939
20.0	94	34.4297917249
20.1	83	31.6048535787
20.2	77	29.2907910673
20.3	74	27.6323489494
20.4	73	25.889882407
20.5	71	24.8983724373
20.6	71	23.9657154766
20.7	71	23.7177775551
20.8	71	23.8131136485
20.9	77	23.8749699691
21.0	88	23.7957173167
21.1	93	25.5422663915
21.2	117	27.535836834
21.3	140	28.7896588383
21.4	154	31.0999459969
21.5	163	34.2084167425
21.6	171	37.1286993998
21.7	177	40.4033494193
21.8	178	43.6480183297
21.9	179	45.4697800235
22.0	178	46.5205725366
22.1	179	47.1569060057
22.2	179	47.4225731518
22.3	177	47.5226689656
22.4	168	47.6428503189
22.5	141	47.5386694335
22.6	111	44.9916643585
22.7	94	38.1446528528
22.8	86	32.8962011838
22.9	80	29.9751920612
23.0	77	28.8141919569
23.1	74	27.4065035884
23.2	72	25.6147530453
23.3	73	24.5707994319
23.4	72	23.664418494
23.5	72	22.5079453325
23.6	72	21.9902597218
23.7	71	21.8472762886
23.8	70	21.9420907651
23.9	78	22.0088394754
24.0	97	22.6018414712
24.1	129	26.0151237647
24.2	147	28.6712896077
24.3	192	32.1590022418
24.4	176	35.3378686901
24.5	181	39.5985218276
24.6	186	45.280777818
24.7	187	48.1743096913
24.8	187	49.910920813
24.9	186	50.5177882885
25.0	187	50.7610019921
25.1	185	50.903979147
25.2	156	50.8966785327
25.3	122	50.1287201054
25.4	96	44.4076796778
25.5	87	37.4361148251
25.6	82	34.0330954885
25.7	79	32.1296238327
25.8	75	29.9476205647
25.9	74	28.0928136489
26.0	73	26.26341439
26.1	71	24.6018424854
26.2	72	22.8376471781
26.3	72	21.6372345889
26.4	71	20.6698986065
26.5	72	20.0644844622
26.6	98	19.862693215
26.7	117	20.0946242711
26.8	134	22.8003191676
26.9	150	27.0494172604
27.0	162	31.2527589345
27.1	164	37.343172033
27.2	179	44.7103177635
27.3	186	49.2601258095
27.4	186	53.8112262105
27.5	187	56.1966328633
27.6	186	57.343784495
27.7	186	57.9103873442
27.8	186	57.7572479944
27.9	187	57.4827347548
28.0	187	57.000043703
28.1	179	56.5205237896
28.2	161	55.9989418448
28.3	135	51.5736593921
28.4	106	46.0435879059
28.5	88	42.0246670783
28.6	82	37.1763063621
28.7	85	34.3590941864
28.8	79	31.7661365054
28.9	72	29.5881351626
29.0	71	28.058738087
29.1	70	28.0872071439
29.2	69	28.2504198298
29.3	69	26.6258043008
29.4	69	24.3435624403
29.5	69	21.9791667528
29.6	69	19.9213898681
29.7	69	18.7894966061
29.8	68	18.1513713572
29.9	70	18.0271403536
30.0	69	17.8161746981
30.1	70	17.6320222441
30.2	70	17.2977508226
