Time	Volt	Leap_angle
9.7	70	33.3008872307
9.8	75	25.5323799421
9.9	92	23.8716452957
10.0	127	23.0137424206
10.1	172	25.4394327112
10.2	225	30.8272657438
10.3	239	38.9669544274
10.4	246	40.1944968306
10.5	246	40.8329240649
10.6	247	40.8684434726
10.7	244	41.1801773716
10.8	235	41.6477843688
10.9	175	42.585794478
11.0	109	44.5609100213
11.1	88	46.4794713249
11.2	84	42.7785454186
11.3	83	37.819343403
11.4	86	35.2158714597
11.5	98	33.9019494629
11.6	174	33.218741104
11.7	210	37.8296180136
11.8	216	54.2685754248
11.9	217	64.0275647492
12.0	217	69.4955039953
12.1	218	72.318644741
12.2	218	74.0906536389
12.3	205	74.4658188065
12.4	137	74.36544031
12.5	97	72.0854444892
12.6	83	39.9513836938
12.7	79	29.7209304505
12.8	80	26.4556279479
12.9	84	24.4030295198
13.0	130	23.6468595197
13.1	195	24.2865493442
13.2	228	35.4024176116
13.3	230	50.7841295678
13.4	230	57.5657016068
13.5	229	62.2115598584
13.6	229	65.3326095235
13.7	230	67.9405196823
13.8	221	69.9718221654
13.9	159	71.0701449953
14.0	106	70.4333603571
14.1	86	48.593644037
14.2	81	30.9787415275
14.3	81	27.2870058012
14.4	89	25.2788328152
14.5	145	24.1652377252
14.6	204	24.6044837984
14.7	220	44.6397071572
14.8	223	57.8538559253
14.9	223	62.7641262385
15.0	222	65.7207937327
15.1	222	68.1141758878
15.2	222	69.0028733686
15.3	180	69.500258428
15.4	118	69.6512554274
15.5	90	60.7438608794
15.6	81	33.2703089029
15.7	132	28.5898821975
15.8	79	26.3975395862
15.9	79	24.5639407057
16.0	79	23.6241158763
16.1	79	22.7112787079
16.2	79	22.1339874913
16.3	80	21.6638559598
16.4	80	21.3342699907
16.5	79	21.178626006
16.6	80	21.0986621008
16.7	79	21.0357113864
16.8	78	20.9942383185
16.9	79	20.8685033492
17.0	79	20.7847640404
17.1	80	20.7232095483
17.2	79	20.6629992693
17.3	79	20.611373021
17.4	80	20.5545070563
17.5	80	20.5519195477
17.6	80	20.6100633169
17.7	80	20.6477606693
17.8	79	20.6565817794
17.9	80	20.672781548
18.0	81	20.663918663
18.1	81	20.6566592265
18.2	81	20.6831492205
18.3	80	20.7696493834
18.4	80	20.8295168999
18.5	80	20.8205928982
18.6	80	20.8227257692
18.7	80	20.8194591251
18.8	81	20.8454634167
18.9	80	20.8549432358
19.0	80	20.8779348418
19.1	78	20.9184898796
19.2	80	21.0037969101
19.3	80	21.0705816248
19.4	80	21.1150685785
19.5	80	21.1700695284
19.6	80	21.2373450786
19.7	80	21.2996518657
19.8	80	21.344827952
19.9	81	21.3837133865
20.0	81	21.4356553918
20.1	80	21.4932294625
20.2	80	21.5907668989
20.3	80	21.8127813484
20.4	80	21.9144002012
20.5	80	21.9451248301
20.6	80	22.0207562177
20.7	81	22.1194260864
20.8	80	22.2219783134
20.9	80	22.3029274243
21.0	79	22.3367926977
21.1	80	22.3771766583
21.2	80	22.4038219891
21.3	79	22.3989022186
21.4	79	22.4259706677
21.5	79	22.4755218079
21.6	79	22.4937208607
21.7	79	22.4977552659
21.8	79	22.438115418
21.9	80	22.3866924583
22.0	111	22.3652249008
22.1	79	22.3494324711
22.2	79	22.3161879888
22.3	79	22.3056629156
22.4	79	22.2833737867
22.5	79	22.2420884295
22.6	78	22.2179776986
22.7	78	22.2411320557
22.8	78	22.2529757087
22.9	76	22.2565014897
23.0	78	22.2582326255
23.1	77	22.279320582
23.2	78	22.5107463882
23.3	78	22.824057632
23.4	78	23.1403723948
23.5	78	23.3470902524
23.6	78	23.400873563
23.7	78	23.4388509439
23.8	75	23.3455735359
23.9	76	23.1420408441
24.0	78	22.950100921
24.1	78	22.6495646284
24.2	77	22.3436209943
24.3	78	21.9090557895
24.4	77	21.5310126984
24.5	78	21.3513573186
24.6	78	21.0161987806
24.7	79	20.6781981164
24.8	77	20.4737485073
24.9	78	20.2346681407
25.0	78	20.0200012104
25.1	78	19.8459913051
25.2	78	19.7446055695
25.3	78	19.6275236939
25.4	78	19.4729923495
25.5	78	19.2524177138
25.6	78	19.1388494202
25.7	78	18.975463882
25.8	77	18.699759558
25.9	77	18.5440103556
26.0	77	18.4525504154
26.1	77	18.4224022642
26.2	77	18.4561645677
26.3	77	18.5335914999
26.4	78	18.7042328393
26.5	77	18.9570440223
26.6	77	19.0682260186
26.7	77	19.1315566267
26.8	77	19.1491901827
26.9	78	19.2068250288
27.0	77	19.2668090893
27.1	77	19.4094594674
27.2	77	19.3676725784
27.3	77	19.2976484133
27.4	78	19.2216538053
27.5	77	19.1598585481
27.6	76	19.1313482218
27.7	77	19.0820511769
27.8	77	18.9528911315
27.9	78	18.8761308591
28.0	77	18.80722711
28.1	77	18.7033595654
28.2	76	18.5023117295
28.3	77	18.4101328554
28.4	77	18.2718126832
28.5	75	18.0425504278
28.6	77	17.8099342223
28.7	76	17.7084612303
28.8	76	17.6566180089
28.9	77	17.6202252286
29.0	76	17.5552384041
29.1	76	17.4815160623
29.2	77	17.4147043759
29.3	76	17.4017826838
29.4	77	17.391822528
29.5	77	17.3786556755
29.6	78	17.2960508747
29.7	77	17.2417741426
29.8	77	17.2121732015
29.9	77	17.2004321703
30.0	78	17.1649077715
30.1	77	17.1408452734
30.2	77	17.0740211071
