Time	Volt	Leap_angle
28.3	67	4.70577781271
28.4	68	4.5627405631
28.5	68	4.43906131566
28.6	68	4.30302225358
28.7	69	3.9859512834
28.8	68	4.13441221135
28.9	68	4.66501465524
29.0	68	5.4727828366
29.1	67	6.26068482965
29.2	67	7.03176687481
29.3	67	8.13737947094
29.4	67	8.77574673132
29.5	66	8.4694882391
29.6	64	8.17483533042
29.7	67	8.04244488776
29.8	67	7.96609712825
29.9	66	8.9630882547
30.0	67	9.58476238485
30.1	66	9.8881533801
30.2	66	10.1296839809
