Time	Volt	Leap_angle
28.8	84	24.6775313371
28.9	82	22.9394047517
29.0	84	19.9284347435
29.1	88	17.822613902
29.2	85	13.4866691611
29.3	84	9.95806983346
29.4	83	7.70212019216
29.5	84	5.98477728254
29.6	83	4.79824238167
29.7	83	4.39761283052
29.8	83	4.27342656794
29.9	82	4.22873803101
30.0	84	4.16626339435
30.1	83	4.22011491736
30.2	83	4.12264814484
